OID_,Clips_DEM_Large_S3_Regm6,X,Y,DEM_Large_S3_Band_1,MeanCurv_Band_1,Slope_Band_1,SlopeStd_Band_1
5925,-13,-5.219437451150472,18.194682007536478,-13.2357349,0.1114123,23.1959190,1.6186357
5926,-13,-5.211980811150472,18.194682007536478,-13.2384949,0.1014460,23.7173138,1.5183873
5927,-13,-5.204524171150472,18.194682007536478,-13.2413168,0.0696579,24.2071037,1.3933237
5928,-13,-5.197067531150472,18.194682007536478,-13.2441978,0.0152365,24.6503696,1.2428403
5929,-13,-5.189610891150472,18.194682007536478,-13.2471304,-0.0611917,25.0281067,1.0692766
5930,-13,-5.182154251150472,18.194682007536478,-13.2501040,-0.1533503,25.3316669,0.8806092
5931,-13,-5.174697611150472,18.194682007536478,-13.2531090,-0.2593373,25.5556927,0.6954911
5932,-13,-5.167240971150472,18.194682007536478,-13.2561312,-0.3783841,25.6916122,0.5527059
5933,-13,-5.159784331150472,18.194682007536478,-13.2591553,-0.5093090,25.7377281,0.5156599
5934,-13,-5.152327691150472,18.194682007536478,-13.2621670,-0.6540383,25.6916084,0.6085824
5935,-13,-5.144871051150472,18.194682007536478,-13.2651482,-0.8115845,25.5430222,0.7753851
5936,-13,-5.137414411150472,18.194682007536478,-13.2680807,-0.9645359,25.2849483,0.9604507
5937,-13,-5.129957771150472,18.194682007536478,-13.2709436,-1.0953093,24.9351540,1.1336128
5938,-13,-5.122501131150472,18.194682007536478,-13.2737226,-1.1965990,24.5188198,1.2782879
5939,-13,-5.115044491150472,18.194682007536478,-13.2764063,-1.2656950,24.0542850,1.3851007
5940,-13,-5.107587851150472,18.194682007536478,-13.2789850,-1.3022164,23.5684719,1.4486610
5941,-13,-5.100131211150472,18.194682007536478,-13.2814569,-1.3058466,23.0801945,1.4679104
5942,-13,-5.092674571150472,18.194682007536478,-13.2838192,-1.2812735,22.6067295,1.4460346
5943,-13,-5.085217931150471,18.194682007536478,-13.2860756,-1.2332062,22.1643124,1.3887979
5944,-13,-5.077761291150471,18.194682007536478,-13.2882299,-1.1643534,21.7561016,1.3036755
5945,-13,-5.070304651150471,18.194682007536478,-13.2902880,-1.0765402,21.3958282,1.1993059
5946,-13,-5.062848011150471,18.194682007536478,-13.2922583,-0.9719915,21.0893135,1.0840926
5947,-13,-5.055391371150471,18.194682007536478,-13.2941504,-0.8617186,20.8431454,0.9661746
5948,-13,-5.047934731150471,18.194682007536478,-13.2959747,-0.7529606,20.6560116,0.8534170
5949,-13,-5.040478091150471,18.194682007536478,-13.2977428,-0.6626135,20.5212078,0.7530030
5950,-13,-5.033021451150471,18.194682007536478,-13.2994623,-0.5908628,20.4262428,0.6731118
5951,-13,-5.025564811150471,18.194682007536478,-13.3011389,-0.5430990,20.3640556,0.6222244
5952,-13,-5.018108171150471,18.194682007536478,-13.3027782,-0.5173806,20.3248043,0.6073326
5953,-13,-5.010651531150471,18.194682007536478,-13.3043804,-0.5180603,20.3008003,0.6322562
5954,-13,-5.003194891150471,18.194682007536478,-13.3059483,-0.5408086,20.2867355,0.6962437
5955,-13,-4.995738251150471,18.194682007536478,-13.3074789,-0.5864505,20.2751446,0.7954503
5956,-13,-4.988281611150471,18.194682007536478,-13.3089705,-0.6497481,20.2607841,0.9252429
5957,-13,-4.980824971150471,18.194682007536478,-13.3104181,-0.7330555,20.2407017,1.0812727
5958,-13,-4.973368331150471,18.194682007536478,-13.3118191,-0.8390365,20.2086296,1.2598033
5959,-13,-4.965911691150471,18.194682007536478,-13.3131666,-0.9691260,20.1539593,1.4568558
5960,-13,-4.958455051150471,18.194682007536478,-13.3144512,-1.1155170,20.0720978,1.6680131
5961,-13,-4.950998411150471,18.194682007536478,-13.3156652,-1.2736971,19.9580574,1.8880647
5962,-13,-4.943541771150471,18.194682007536478,-13.3167953,-1.4365481,19.8129864,2.1106548
5963,-13,-4.936085131150471,18.194682007536478,-13.3178320,-1.5977116,19.6339512,2.3285313
5964,-13,-4.928628491150471,18.194682007536478,-13.3187656,-1.7523201,19.4277744,2.5335066
5965,-13,-4.921171851150472,18.194682007536478,-13.3195839,-1.9023149,19.1948681,2.7169619
5966,-13,-4.913715211150471,18.194682007536478,-13.3202801,-2.0461538,18.9380283,2.8704495
5967,-13,-4.906258571150472,18.194682007536478,-13.3208427,-2.1852412,18.6612988,2.9867325
5968,-13,-4.898801931150472,18.194682007536478,-13.3212643,-2.3172998,18.3732071,3.0606451
5969,-13,-4.891345291150472,18.194682007536478,-13.3215342,-2.4324772,18.0817490,3.0893655
5970,-13,-4.883888651150472,18.194682007536478,-13.3216438,-2.5244234,17.8017235,3.0722067
5971,-13,-4.876432011150472,18.194682007536478,-13.3215866,-2.5872433,17.5414753,3.0103624
5972,-13,-4.868975371150472,18.194682007536478,-13.3213587,-2.6226249,17.3110275,2.9066601
5973,-13,-4.861518731150472,18.194682007536478,-13.3209591,-2.6314251,17.1149292,2.7653193
5974,-13,-4.854062091150472,18.194682007536478,-13.3203878,-2.6252646,16.9597130,2.5914869
5975,-13,-4.846605451150472,18.194682007536478,-13.3196468,-2.6001432,16.8501015,2.3910766
5976,-13,-4.839148811150472,18.194682007536478,-13.3187370,-2.5550289,16.7954884,2.1709855
5977,-13,-4.831692171150472,18.194682007536478,-13.3176622,-2.4870522,16.7924271,1.9396024
5978,-13,-4.824235531150472,18.194682007536478,-13.3164282,-2.3968143,16.8410969,1.7070094
5979,-13,-4.816778891150472,18.194682007536478,-13.3150415,-2.2847517,16.9311848,1.4848799
5980,-13,-4.809322251150472,18.194682007536478,-13.3135099,-2.1536844,17.0514736,1.2863252
5981,-13,-4.801865611150472,18.194682007536478,-13.3118458,-2.0091536,17.1883545,1.1257622
5982,-13,-4.794408971150472,18.194682007536478,-13.3100595,-1.8553947,17.3296051,1.0166456
5983,-13,-4.786952331150472,18.194682007536478,-13.3081646,-1.6968334,17.4677238,0.9666378
5984,-13,-4.779495691150472,18.194682007536478,-13.3061733,-1.5377239,17.5914192,0.9709347
5985,-13,-4.772039051150472,18.194682007536478,-13.3040991,-1.3838167,17.6930408,1.0135791
5986,-13,-4.764582411150472,18.194682007536478,-13.3019562,-1.2430171,17.7705822,1.0754164
5987,-13,-4.757125771150472,18.194682007536478,-13.2997541,-1.1183105,17.8264160,1.1403298
5988,-13,-4.749669131150472,18.194682007536478,-13.2975054,-1.0135432,17.8646564,1.1977683
5989,-13,-4.742212491150472,18.194682007536478,-13.2952175,-0.9281431,17.8910847,1.2422240
5990,-13,-4.734755851150472,18.194682007536478,-13.2928972,-0.8624268,17.9148159,1.2718768
5991,-13,-4.727299211150472,18.194682007536478,-13.2905502,-0.8178048,17.9410038,1.2876126
5992,-13,-4.719842571150472,18.194682007536478,-13.2881794,-0.7965268,17.9838543,1.2920177
5993,-13,-4.712385931150472,18.194682007536478,-13.2857857,-0.7963586,18.0575676,1.2884793
5994,-13,-4.704929291150472,18.194682007536478,-13.2833672,-0.8170511,18.1695080,1.2795764
5995,-13,-4.697472651150472,18.194682007536478,-13.2809210,-0.8479427,18.3372517,1.2668732
5996,-13,-4.690016011150472,18.194682007536478,-13.2784405,-0.8795920,18.5602646,1.2500467
5997,-13,-4.682559371150472,18.194682007536478,-13.2759209,-0.9009587,18.8292274,1.2270225
5998,-13,-4.675102731150472,18.194682007536478,-13.2733564,-0.9060097,19.1360588,1.1952057
5999,-13,-4.667646091150472,18.194682007536478,-13.2707462,-0.8938007,19.4536858,1.1509517
6000,-13,-4.660189451150472,18.194682007536478,-13.2680893,-0.8647701,19.7774887,1.0912372
6001,-13,-4.652732811150472,18.194682007536478,-13.2653847,-0.8221183,20.0930767,1.0160971
6002,-13,-4.645276171150472,18.194682007536478,-13.2626362,-0.7666588,20.3863983,0.9291291
6003,-13,-4.637819531150472,18.194682007536478,-13.2598457,-0.6959100,20.6591053,0.8400279
6004,-13,-4.630362891150472,18.194682007536478,-13.2570171,-0.6067040,20.8882904,0.7661240
6005,-13,-4.622906251150471,18.194682007536478,-13.2541590,-0.4989992,21.0663395,0.7297801
6006,-13,-4.615449611150471,18.194682007536478,-13.2512779,-0.3757829,21.1828671,0.7500619
6007,-13,-4.607992971150471,18.194682007536478,-13.2483845,-0.2407892,21.2222404,0.8295469
6008,-13,-4.600536331150471,18.194682007536478,-13.2454901,-0.1080488,21.1870613,0.9546539
6009,-13,-4.593079691150471,18.194682007536478,-13.2426071,0.0214271,21.0830917,1.1073308
6010,-13,-4.585623051150471,18.194682007536478,-13.2397451,0.1454936,20.9166927,1.2712820
6011,-13,-4.578166411150471,18.194682007536478,-13.2369137,0.2632123,20.6934338,1.4341366
6012,-13,-4.570709771150471,18.194682007536478,-13.2341232,0.3814892,20.4230824,1.5859387
6013,-13,-4.563253131150471,18.194682007536478,-13.2313824,0.4990299,20.0968571,1.7189037
6014,-13,-4.555796491150471,18.194682007536478,-13.2287016,0.6055464,19.7156982,1.8276770
6015,-13,-4.548339851150471,18.194682007536478,-13.2260914,0.6945475,19.2991867,1.9080212
6016,-13,-4.540883211150471,18.194682007536478,-13.2235584,0.7587104,18.8519592,1.9571823
6017,-13,-4.533426571150471,18.194682007536478,-13.2211113,0.7961308,18.3997059,1.9743320
6018,-13,-4.525969931150471,18.194682007536478,-13.2187510,0.8068383,17.9572926,1.9591086
6019,-13,-4.518513291150471,18.194682007536478,-13.2164803,0.7945352,17.5292339,1.9127358
6020,-13,-5.271633931150472,18.187225367536477,-13.2168388,0.1524841,19.1909828,1.9061840
6021,-13,-5.264177291150472,18.187225367536477,-13.2191200,0.1370956,19.7482586,1.8996561
6022,-13,-5.256720651150472,18.187225367536477,-13.2214594,0.1254551,20.3057976,1.8879358
6023,-13,-5.249264011150472,18.187225367536477,-13.2238579,0.1172978,20.8579388,1.8705215
6024,-13,-5.241807371150472,18.187225367536477,-13.2263145,0.1181197,21.4046764,1.8456047
6025,-13,-5.234350731150472,18.187225367536477,-13.2288303,0.1311960,21.9474602,1.8095826
6026,-13,-5.226894091150472,18.187225367536477,-13.2314081,0.1515688,22.4971180,1.7575258
6027,-13,-5.219437451150472,18.187225367536477,-13.2340498,0.1620197,23.0521450,1.6857346
6028,-13,-5.211980811150472,18.187225367536477,-13.2367592,0.1542181,23.5941544,1.5909605
6029,-13,-5.204524171150472,18.187225367536477,-13.2395344,0.1233040,24.1097908,1.4703033
6030,-13,-5.197067531150472,18.187225367536477,-13.2423725,0.0654051,24.5821190,1.3228050
6031,-13,-5.189610891150472,18.187225367536477,-13.2452669,-0.0156135,24.9867020,1.1501507
6032,-13,-5.182154251150472,18.187225367536477,-13.2482071,-0.1136032,25.3202667,0.9591561
6033,-13,-5.174697611150472,18.187225367536477,-13.2511816,-0.2273176,25.5739079,0.7657118
6034,-13,-5.167240971150472,18.187225367536477,-13.2541780,-0.3555103,25.7371445,0.6023746
6035,-13,-5.159784331150472,18.187225367536477,-13.2571793,-0.4925406,25.8094826,0.5284961
6036,-13,-5.152327691150472,18.187225367536477,-13.2601709,-0.6433344,25.7881584,0.5878779
6037,-13,-5.144871051150472,18.187225367536477,-13.2631350,-0.8057168,25.6632309,0.7401636
6038,-13,-5.137414411150472,18.187225367536477,-13.2660513,-0.9636435,25.4282475,0.9234191
6039,-13,-5.129957771150472,18.187225367536477,-13.2689009,-1.0979406,25.0984039,1.1010898
6040,-13,-5.122501131150472,18.187225367536477,-13.2716665,-1.2024674,24.6979465,1.2536634
6041,-13,-5.115044491150472,18.187225367536477,-13.2743368,-1.2737750,24.2471504,1.3705202
6042,-13,-5.107587851150472,18.187225367536477,-13.2769041,-1.3105941,23.7699051,1.4456089
6043,-13,-5.100131211150472,18.187225367536477,-13.2793636,-1.3134748,23.2857952,1.4772747
6044,-13,-5.092674571150472,18.187225367536477,-13.2817135,-1.2872225,22.8133221,1.4680125
6045,-13,-5.085217931150471,18.187225367536477,-13.2839575,-1.2376568,22.3676624,1.4228973
6046,-13,-5.077761291150471,18.187225367536477,-13.2860994,-1.1688014,21.9534740,1.3487465
6047,-13,-5.070304651150471,18.187225367536477,-13.2881460,-1.0807688,21.5787525,1.2534081
6048,-13,-5.062848011150471,18.187225367536477,-13.2901039,-0.9764930,21.2550583,1.1443743
6049,-13,-5.055391371150471,18.187225367536477,-13.2919827,-0.8658918,20.9859200,1.0287806
6050,-13,-5.047934731150471,18.187225367536477,-13.2937946,-0.7582468,20.7747269,0.9132854
6051,-13,-5.040478091150471,18.187225367536477,-13.2955475,-0.6662709,20.6154137,0.8034264
6052,-13,-5.033021451150471,18.187225367536477,-13.2972517,-0.5933366,20.4979153,0.7052950
6053,-13,-5.025564811150471,18.187225367536477,-13.2989111,-0.5426933,20.4153194,0.6256329
6054,-13,-5.018108171150471,18.187225367536477,-13.3005304,-0.5147987,20.3633671,0.5714206
6055,-13,-5.010651531150471,18.187225367536477,-13.3021126,-0.5100613,20.3325233,0.5499664
6056,-13,-5.003194891150471,18.187225367536477,-13.3036575,-0.5263169,20.3204479,0.5666420
6057,-13,-4.995738251150471,18.187225367536477,-13.3051634,-0.5621146,20.3200455,0.6223953
6058,-13,-4.988281611150471,18.187225367536477,-13.3066282,-0.6139295,20.3295326,0.7137207
6059,-13,-4.980824971150471,18.187225367536477,-13.3080492,-0.6836546,20.3448944,0.8351687
6060,-13,-4.973368331150471,18.187225367536477,-13.3094225,-0.7746018,20.3568439,0.9815885
6061,-13,-4.965911691150471,18.187225367536477,-13.3107424,-0.8874684,20.3596001,1.1481847
6062,-13,-4.958455051150471,18.187225367536477,-13.3120012,-1.0156883,20.3437996,1.3304685
6063,-13,-4.950998411150471,18.187225367536477,-13.3131895,-1.1544816,20.3057346,1.5237924
6064,-13,-4.943541771150471,18.187225367536477,-13.3142977,-1.2961047,20.2413216,1.7227432
6065,-13,-4.936085131150471,18.187225367536477,-13.3153172,-1.4370451,20.1496258,1.9212242
6066,-13,-4.928628491150471,18.187225367536477,-13.3162355,-1.5725148,20.0288582,2.1123035
6067,-13,-4.921171851150472,18.187225367536477,-13.3170471,-1.7046546,19.8806992,2.2885387
6068,-13,-4.913715211150471,18.187225367536477,-13.3177414,-1.8332026,19.7031040,2.4424605
6069,-13,-4.906258571150472,18.187225367536477,-13.3183107,-1.9615636,19.4965210,2.5672245
6070,-13,-4.898801931150472,18.187225367536477,-13.3187466,-2.0847371,19.2658710,2.6572649
6071,-13,-4.891345291150472,18.187225367536477,-13.3190384,-2.1935129,19.0181255,2.7085991
6072,-13,-4.883888651150472,18.187225367536477,-13.3191786,-2.2823832,18.7618980,2.7189100
6073,-13,-4.876432011150472,18.187225367536477,-13.3191624,-2.3478241,18.5028152,2.6874967
6074,-13,-4.868975371150472,18.187225367536477,-13.3189831,-2.3886106,18.2490215,2.6153550
6075,-13,-4.861518731150472,18.187225367536477,-13.3186426,-2.4087930,18.0039749,2.5051301
6076,-13,-4.854062091150472,18.187225367536477,-13.3181391,-2.4190657,17.7748241,2.3608522
6077,-13,-4.846605451150472,18.187225367536477,-13.3174744,-2.4146171,17.5722733,2.1877384
6078,-13,-4.839148811150472,18.187225367536477,-13.3166485,-2.3910222,17.4051609,1.9921968
6079,-13,-4.831692171150472,18.187225367536477,-13.3156652,-2.3479459,17.2783051,1.7820178
6080,-13,-4.824235531150472,18.187225367536477,-13.3145275,-2.2827723,17.1961021,1.5664618
6081,-13,-4.816778891150472,18.187225367536477,-13.3132420,-2.1944957,17.1552887,1.3564078
6082,-13,-4.809322251150472,18.187225367536477,-13.3118172,-2.0883524,17.1464272,1.1646075
6083,-13,-4.801865611150472,18.187225367536477,-13.3102608,-1.9689465,17.1642132,1.0059118
6084,-13,-4.794408971150472,18.187225367536477,-13.3085861,-1.8394777,17.1972427,0.8957118
6085,-13,-4.786952331150472,18.187225367536477,-13.3068027,-1.7039328,17.2439156,0.8445803
6086,-13,-4.779495691150472,18.187225367536477,-13.3049221,-1.5661409,17.2940521,0.8497428
6087,-13,-4.772039051150472,18.187225367536477,-13.3029575,-1.4285995,17.3376637,0.8948715
6088,-13,-4.764582411150472,18.187225367536477,-13.3009214,-1.3014151,17.3718510,0.9596330
6089,-13,-4.757125771150472,18.187225367536477,-13.2988243,-1.1892340,17.3963528,1.0273054
6090,-13,-4.749669131150472,18.187225367536477,-13.2966757,-1.0939224,17.4145298,1.0873677
6091,-13,-4.742212491150472,18.187225367536477,-13.2944851,-1.0172927,17.4275112,1.1348097
6092,-13,-4.734755851150472,18.187225367536477,-13.2922583,-0.9592474,17.4472618,1.1687402
6093,-13,-4.727299211150472,18.187225367536477,-13.2900000,-0.9239146,17.4758930,1.1910822
6094,-13,-4.719842571150472,18.187225367536477,-13.2877140,-0.9092565,17.5275497,1.2053561
6095,-13,-4.712385931150472,18.187225367536477,-13.2853994,-0.9158311,17.6168613,1.2157451
6096,-13,-4.704929291150472,18.187225367536477,-13.2830544,-0.9410428,17.7470398,1.2249207
6097,-13,-4.697472651150472,18.187225367536477,-13.2806768,-0.9781227,17.9389858,1.2338597
6098,-13,-4.690016011150472,18.187225367536477,-13.2782583,-1.0142162,18.1906796,1.2411385
6099,-13,-4.682559371150472,18.187225367536477,-13.2757950,-1.0393438,18.4922314,1.2431189
6100,-13,-4.675102731150472,18.187225367536477,-13.2732801,-1.0486813,18.8346500,1.2356111
6101,-13,-4.667646091150472,18.187225367536477,-13.2707119,-1.0391672,19.1965733,1.2135375
6102,-13,-4.660189451150472,18.187225367536477,-13.2680893,-1.0109450,19.5680561,1.1723896
6103,-13,-4.652732811150472,18.187225367536477,-13.2654123,-0.9675547,19.9342213,1.1106124
6104,-13,-4.645276171150472,18.187225367536477,-13.2626820,-0.9095068,20.2836266,1.0297980
6105,-13,-4.637819531150472,18.187225367536477,-13.2599010,-0.8343481,20.6117935,0.9366514
6106,-13,-4.630362891150472,18.187225367536477,-13.2570753,-0.7390874,20.8991947,0.8441841
6107,-13,-4.622906251150471,18.187225367536477,-13.2542095,-0.6229206,21.1365223,0.7712085
6108,-13,-4.615449611150471,18.187225367536477,-13.2513123,-0.4922190,21.3085709,0.7406313
6109,-13,-4.607992971150471,18.187225367536477,-13.2483959,-0.3499868,21.4058933,0.7688239
6110,-13,-4.600536331150471,18.187225367536477,-13.2454700,-0.2082194,21.4276085,0.8549531
6111,-13,-4.593079691150471,18.187225367536477,-13.2425470,-0.0678156,21.3783932,0.9843545
6112,-13,-4.585623051150471,18.187225367536477,-13.2396374,0.0682001,21.2664051,1.1380396
6113,-13,-4.578166411150471,18.187225367536477,-13.2367506,0.2014692,21.0912380,1.3001337
6114,-13,-4.570709771150471,18.187225367536477,-13.2338982,0.3364119,20.8622131,1.4580623
6115,-13,-4.563253131150471,18.187225367536477,-13.2310886,0.4723651,20.5709724,1.6022087
6116,-13,-4.555796491150471,18.187225367536477,-13.2283354,0.5989886,20.2171478,1.7260267
6117,-13,-4.548339851150471,18.187225367536477,-13.2256479,0.7076468,19.8196030,1.8241352
6118,-13,-4.540883211150471,18.187225367536477,-13.2230358,0.7939696,19.3851357,1.8926748
6119,-13,-4.533426571150471,18.187225367536477,-13.2205057,0.8554521,18.9341640,1.9296792
6120,-13,-4.525969931150471,18.187225367536477,-13.2180634,0.8924590,18.4842663,1.9336867
6121,-13,-4.518513291150471,18.187225367536477,-13.2157116,0.9051613,18.0386066,1.9047153
6122,-13,-5.264177291150472,18.179768727536480,-13.2177486,0.1578877,19.5129547,1.9351766
6123,-13,-5.256720651150472,18.179768727536480,-13.2200260,0.1545907,20.0799637,1.9286381
6124,-13,-5.249264011150472,18.179768727536480,-13.2223625,0.1535318,20.6430893,1.9163843
6125,-13,-5.241807371150472,18.179768727536480,-13.2247581,0.1591911,21.2044067,1.8967514
6126,-13,-5.234350731150472,18.179768727536480,-13.2272158,0.1756870,21.7638874,1.8661031
6127,-13,-5.226894091150472,18.179768727536480,-13.2297363,0.1967455,22.3299026,1.8194226
6128,-13,-5.219437451150472,18.179768727536480,-13.2323246,0.2077591,22.9024258,1.7528812
6129,-13,-5.211980811150472,18.179768727536480,-13.2349825,0.2001279,23.4644470,1.6630024
6130,-13,-5.204524171150472,18.179768727536480,-13.2377100,0.1683952,24.0045280,1.5465602
